user_id,order_id,Date,Amount,Merchant_id,Purchase_status,Merchant_name,Rate_pct,User_id,First_tran_date,Location,Age,Gender,Revenue,Weekday,Type_user
40604547,8252217506,2020-11-30,20000.0,15,0,Vietnamobile,4,40604547,2018-12-27,Ha Noi,23_to_27,Male,800.0,Monday,Current
40604716,7771980614,2020-10-27,50000.0,12,1,Viettel,2,40604716,2017-12-29,Ho Chi Minh City,>37,Female,1000.0,Tuesday,Current
40606225,7605140434,2020-10-15,50000.0,14,0,Vinaphone,4,40606225,2020-02-26,Other Cities,28_to_32,Female,2000.0,Thursday,Current
40606326,5058421906,2020-03-16,20000.0,12,0,Viettel,2,40606326,2019-09-28,Other Cities,28_to_32,Male,400.0,Monday,Current
40607232,4961741623,2020-03-05,20000.0,12,0,Viettel,2,40607232,2017-12-20,Other Cities,28_to_32,Male,400.0,Thursday,Current
40607790,8046530979,2020-11-15,20000.0,12,0,Viettel,2,40607790,2020-10-02,Other Cities,28_to_32,Male,400.0,Sunday,Current
40608079,4968625465,2020-03-06,20000.0,12,0,Viettel,2,40608079,2018-01-10,Ho Chi Minh City,18_to_22,Male,400.0,Friday,Current
40613974,7631278595,2020-10-16,20000.0,12,0,Viettel,2,40613974,2019-06-12,Other Cities,23_to_27,Female,400.0,Friday,Current
40615112,7261417134,2020-09-23,10000.0,12,0,Viettel,2,40615112,2017-12-21,Ha Noi,28_to_32,Male,200.0,Wednesday,Current
40616800,6306608832,2020-07-15,20000.0,12,0,Viettel,2,40616800,2018-01-05,Ho Chi Minh City,23_to_27,Female,400.0,Wednesday,Current
40617261,4317995726,2020-01-17,20000.0,13,0,Mobifone,3,40617261,2019-03-25,Other Cities,28_to_32,Male,600.0,Friday,Current
40617899,8581937988,2020-12-22,20000.0,13,0,Mobifone,3,40617899,2017-12-30,Ha Noi,28_to_32,Male,600.0,Tuesday,Current
40617904,7965444915,2020-11-09,50000.0,13,0,Mobifone,3,40617904,2018-09-15,Other Cities,23_to_27,Male,1500.0,Monday,Current
40618569,7787051531,2020-10-28,10000.0,12,0,Viettel,2,40618569,2020-09-13,Other Cities,23_to_27,Female,200.0,Wednesday,Current
40621532,6700061492,2020-08-15,10000.0,12,0,Viettel,2,40621532,2019-10-23,Other Cities,18_to_22,Male,200.0,Saturday,Current
40623109,5177887666,2020-03-30,30000.0,14,0,Vinaphone,4,40623109,2019-10-10,Ho Chi Minh City,28_to_32,Female,1200.0,Monday,Current
40626666,7718543851,2020-10-22,10000.0,13,0,Mobifone,3,40626666,2017-12-22,Ho Chi Minh City,23_to_27,Male,300.0,Thursday,Current
40626773,5706037819,2020-05-22,100000.0,13,1,Mobifone,3,40626773,2017-12-23,Ho Chi Minh City,28_to_32,Male,3000.0,Friday,Current
40627147,8336480602,2020-12-06,20000.0,12,0,Viettel,2,40627147,2020-12-02,Ha Noi,18_to_22,Male,400.0,Sunday,New
40628351,5631405603,2020-05-18,50000.0,13,0,Mobifone,3,40628351,2018-01-23,Ho Chi Minh City,33_to_37,Female,1500.0,Monday,Current
40630447,4624689565,2020-02-05,10000.0,13,0,Mobifone,3,40630447,2018-05-16,Other Cities,28_to_32,Male,300.0,Wednesday,Current
40631556,6963759856,2020-09-05,30000.0,12,0,Viettel,2,40631556,2017-12-23,Ho Chi Minh City,>37,Female,600.0,Saturday,Current
40634051,7832174155,2020-10-31,50000.0,12,0,Viettel,2,40634051,2019-08-13,Ho Chi Minh City,33_to_37,Male,1000.0,Saturday,Current
40635297,5744747266,2020-05-27,10000.0,13,1,Mobifone,3,40635297,2017-12-23,Other Cities,28_to_32,Female,300.0,Wednesday,Current
40638146,6353224225,2020-07-18,20000.0,12,0,Viettel,2,40638146,2017-12-24,Other Cities,23_to_27,Male,400.0,Saturday,Current
40641021,6981741230,2020-09-07,10000.0,14,0,Vinaphone,4,40641021,2018-03-26,Other Cities,33_to_37,Male,400.0,Monday,Current
40642596,8201166192,2020-11-26,50000.0,13,0,Mobifone,3,40642596,2017-12-24,Other Cities,unknown,Female,1500.0,Thursday,Current
40642733,4635492531,2020-02-05,50000.0,12,0,Viettel,2,40642733,2017-12-24,Other Cities,>37,Male,1000.0,Wednesday,Current
40643297,6177709153,2020-07-05,20000.0,12,0,Viettel,2,40643297,2017-12-31,Ha Noi,unknown,Male,400.0,Sunday,Current
40651670,6110208646,2020-06-29,20000.0,12,0,Viettel,2,40651670,2017-12-28,Other Cities,28_to_32,Male,400.0,Monday,Current
40653881,5435987657,2020-04-24,10000.0,12,0,Viettel,2,40653881,2018-08-29,Other Cities,28_to_32,Female,200.0,Friday,Current
40656332,6575671529,2020-08-05,50000.0,13,0,Mobifone,3,40656332,2017-12-27,Ho Chi Minh City,23_to_27,Male,1500.0,Wednesday,Current
40659148,4994566684,2020-03-09,100000.0,13,0,Mobifone,3,40659148,2018-03-20,Other Cities,28_to_32,Male,3000.0,Monday,Current
40659574,6100772565,2020-06-28,10000.0,12,0,Viettel,2,40659574,2017-12-28,Other Cities,28_to_32,Male,200.0,Sunday,Current
40666627,5018001892,2020-03-12,20000.0,12,0,Viettel,2,40666627,2019-11-26,Ha Noi,23_to_27,Male,400.0,Thursday,Current
40669532,4216690618,2020-01-22,50000.0,12,0,Viettel,2,40669532,2018-05-16,Ho Chi Minh City,28_to_32,Female,1000.0,Wednesday,Current
40671178,6509366187,2020-07-31,10000.0,12,0,Viettel,2,40671178,2017-12-28,Ho Chi Minh City,23_to_27,Male,200.0,Friday,Current
40671528,4418475214,2020-01-10,50000.0,12,0,Viettel,2,40671528,2018-01-10,Ho Chi Minh City,unknown,Male,1000.0,Friday,Current
40674181,4382769543,2020-01-22,10000.0,13,0,Mobifone,3,40674181,2018-02-24,Other Cities,18_to_22,Male,300.0,Wednesday,Current
40674684,4208305397,2020-01-05,20000.0,12,0,Viettel,2,40674684,2017-12-28,Ha Noi,unknown,Male,400.0,Sunday,Current
40674775,5743059226,2020-05-26,10000.0,14,0,Vinaphone,4,40674775,2018-07-10,Ha Noi,23_to_27,Female,400.0,Tuesday,Current
40678078,8631788885,2020-12-25,50000.0,12,0,Viettel,2,40678078,2019-06-01,Other Cities,23_to_27,Female,1000.0,Friday,Current
40678671,4937585840,2020-03-03,10000.0,12,0,Viettel,2,40678671,2019-02-19,Ho Chi Minh City,23_to_27,Male,200.0,Tuesday,Current
40679826,4296267376,2020-01-15,200000.0,13,1,Mobifone,3,40679826,2019-04-22,Ha Noi,33_to_37,Male,6000.0,Wednesday,Current
40685742,6247603801,2020-07-10,20000.0,13,0,Mobifone,3,40685742,2018-04-18,Ho Chi Minh City,23_to_27,Female,600.0,Friday,Current
40686866,5243782993,2020-04-03,10000.0,12,0,Viettel,2,40686866,2020-02-09,Ho Chi Minh City,23_to_27,Female,200.0,Friday,Current
40687463,5742185101,2020-05-26,50000.0,13,0,Mobifone,3,40687463,2019-08-14,Ho Chi Minh City,23_to_27,Female,1500.0,Tuesday,Current
40689160,6714750760,2020-08-16,30000.0,13,0,Mobifone,3,40689160,2019-12-20,Other Cities,28_to_32,Female,900.0,Sunday,Current
40690442,5598297677,2020-05-12,10000.0,13,0,Mobifone,3,40690442,2019-10-25,Ho Chi Minh City,23_to_27,Female,300.0,Tuesday,Current
40691982,4185316342,2020-01-03,10000.0,13,0,Mobifone,3,40691982,2018-06-14,Ho Chi Minh City,>37,Female,300.0,Friday,Current
40696872,4796563290,2020-02-16,10000.0,13,0,Mobifone,3,40696872,2018-02-15,Other Cities,18_to_22,Male,300.0,Sunday,Current
40700092,6827374042,2020-08-25,10000.0,12,0,Viettel,2,40700092,2018-09-24,Ha Noi,unknown,Male,200.0,Tuesday,Current
40700121,5821967781,2020-06-10,10000.0,15,0,Vietnamobile,4,40700121,2020-01-27,Ho Chi Minh City,18_to_22,Female,400.0,Wednesday,Current
40700858,6916264912,2020-09-01,100000.0,13,1,Mobifone,3,40700858,2018-08-07,Unknown,28_to_32,Male,3000.0,Tuesday,Current
40701752,7756708938,2020-10-25,10000.0,12,0,Viettel,2,40701752,2018-09-14,Ho Chi Minh City,33_to_37,Female,200.0,Sunday,Current
40706763,8507760978,2020-12-17,100000.0,12,0,Viettel,2,40706763,2017-12-31,Other Cities,18_to_22,Male,2000.0,Thursday,Current
40711059,7290692981,2020-09-24,30000.0,12,0,Viettel,2,40711059,2018-01-01,Unknown,28_to_32,Male,600.0,Thursday,Current
40711216,7771787332,2020-10-27,100000.0,13,1,Mobifone,3,40711216,2018-02-14,Ha Noi,>37,Male,3000.0,Tuesday,Current
40713152,4843075404,2020-02-21,10000.0,12,0,Viettel,2,40713152,2019-12-11,Ho Chi Minh City,18_to_22,Female,200.0,Friday,Current
40713920,6372662290,2020-07-20,20000.0,12,0,Viettel,2,40713920,2019-04-01,Other Cities,>37,Male,400.0,Monday,Current
40715298,5887084749,2020-06-10,50000.0,12,0,Viettel,2,40715298,2020-06-10,Ha Noi,23_to_27,Female,1000.0,Wednesday,New
40715463,5049009766,2020-03-15,20000.0,13,0,Mobifone,3,40715463,2018-10-28,Other Cities,23_to_27,Female,600.0,Sunday,Current
40716335,6014216208,2020-06-21,10000.0,13,0,Mobifone,3,40716335,2018-07-31,Ho Chi Minh City,>37,Female,300.0,Sunday,Current
40719555,5680800571,2020-05-20,50000.0,12,0,Viettel,2,40719555,2018-01-03,Other Cities,unknown,Female,1000.0,Wednesday,Current
40722735,5138984597,2020-03-24,10000.0,14,0,Vinaphone,4,40722735,2018-01-13,Other Cities,23_to_27,Male,400.0,Tuesday,Current
40722988,4293123246,2020-01-14,100000.0,13,0,Mobifone,3,40722988,2019-10-18,Unknown,unknown,Male,3000.0,Tuesday,Current
40723035,7149231900,2020-09-16,10000.0,13,0,Mobifone,3,40723035,2019-09-12,Ho Chi Minh City,28_to_32,Male,300.0,Wednesday,Current
40723237,7226144492,2020-09-21,50000.0,12,0,Viettel,2,40723237,2018-01-20,Ho Chi Minh City,23_to_27,Male,1000.0,Monday,Current
40723697,5563023837,2020-05-08,10000.0,13,0,Mobifone,3,40723697,2019-07-23,Unknown,unknown,Female,300.0,Friday,Current
40724767,6593567222,2020-08-30,20000.0,12,0,Viettel,2,40724767,2019-07-06,Other Cities,unknown,Female,400.0,Sunday,Current
40725193,4414878508,2020-01-29,10000.0,12,0,Viettel,2,40725193,2018-01-07,Other Cities,unknown,Male,200.0,Wednesday,Current
40725861,6193649688,2020-07-06,300000.0,14,1,Vinaphone,4,40725861,2019-09-26,Ha Noi,23_to_27,Female,12000.0,Monday,Current
40729597,8230777043,2020-11-28,10000.0,13,0,Mobifone,3,40729597,2018-01-09,Ho Chi Minh City,33_to_37,Female,300.0,Saturday,Current
40731146,4906321535,2020-02-28,10000.0,12,0,Viettel,2,40731146,2018-01-20,Ho Chi Minh City,unknown,Male,200.0,Friday,Current
40731407,6600419832,2020-08-07,10000.0,12,0,Viettel,2,40731407,2020-08-04,Other Cities,23_to_27,Male,200.0,Friday,New
40732291,5799042419,2020-06-01,50000.0,13,0,Mobifone,3,40732291,2018-01-05,Other Cities,33_to_37,Female,1500.0,Monday,Current
40732727,7727739877,2020-10-23,20000.0,12,0,Viettel,2,40732727,2018-01-05,Ho Chi Minh City,23_to_27,Male,400.0,Friday,Current
40734099,6322098823,2020-07-16,10000.0,12,0,Viettel,2,40734099,2020-07-14,Other Cities,18_to_22,Male,200.0,Thursday,New
40734667,8312012394,2020-12-04,20000.0,12,0,Viettel,2,40734667,2018-01-05,Ho Chi Minh City,>37,Male,400.0,Friday,Current
40736289,4912598855,2020-02-29,200000.0,13,1,Mobifone,3,40736289,2018-11-18,Other Cities,unknown,Female,6000.0,Saturday,Current
40737222,6780728340,2020-08-21,100000.0,12,0,Viettel,2,40737222,2018-04-19,Ho Chi Minh City,>37,Male,2000.0,Friday,Current
40741377,7695565665,2020-10-21,50000.0,13,0,Mobifone,3,40741377,2020-09-29,Other Cities,33_to_37,Male,1500.0,Wednesday,Current
40744028,5132164023,2020-03-23,50000.0,12,0,Viettel,2,40744028,2020-03-21,Ho Chi Minh City,18_to_22,Female,1000.0,Monday,New
40747971,5026504509,2020-03-27,100000.0,12,0,Viettel,2,40747971,2018-02-19,Other Cities,unknown,Female,2000.0,Friday,Current
40748667,7824184553,2020-10-30,100000.0,13,0,Mobifone,3,40748667,2018-05-28,Ho Chi Minh City,28_to_32,Male,3000.0,Friday,Current
40752636,5741465347,2020-05-26,40000.0,12,0,Viettel,2,40752636,2019-07-07,Ha Noi,23_to_27,Female,800.0,Tuesday,Current
40753157,5091049862,2020-03-19,50000.0,12,0,Viettel,2,40753157,2018-04-24,Ho Chi Minh City,23_to_27,Female,1000.0,Thursday,Current
40754110,4211621636,2020-01-06,50000.0,12,0,Viettel,2,40754110,2019-11-08,Ho Chi Minh City,18_to_22,Female,1000.0,Monday,Current
40755264,6468724474,2020-07-29,300000.0,12,0,Viettel,2,40755264,2018-01-10,Ho Chi Minh City,33_to_37,Male,6000.0,Wednesday,Current
40758690,7466901765,2020-10-07,50000.0,12,0,Viettel,2,40758690,2018-01-09,Ha Noi,unknown,Male,1000.0,Wednesday,Current
40764680,8256173405,2020-11-30,10000.0,12,0,Viettel,2,40764680,2018-10-20,Ha Noi,18_to_22,Female,200.0,Monday,Current
40767905,7420851919,2020-10-03,100000.0,12,1,Viettel,2,40767905,2018-01-16,Other Cities,28_to_32,Male,2000.0,Saturday,Current
40770504,5522909600,2020-05-04,50000.0,13,0,Mobifone,3,40770504,2019-10-19,Other Cities,33_to_37,Female,1500.0,Monday,Current
40773616,6110313796,2020-06-29,50000.0,13,0,Mobifone,3,40773616,2018-02-02,Ho Chi Minh City,33_to_37,Male,1500.0,Monday,Current
40775022,5297944003,2020-04-09,10000.0,13,0,Mobifone,3,40775022,2018-02-17,Ho Chi Minh City,unknown,Female,300.0,Thursday,Current
40775760,6468722678,2020-07-29,50000.0,13,0,Mobifone,3,40775760,2018-02-10,Ha Noi,28_to_32,Male,1500.0,Wednesday,Current
40779326,4549448107,2020-02-02,10000.0,12,0,Viettel,2,40779326,2018-05-19,Other Cities,28_to_32,Female,200.0,Sunday,Current
40781296,5045659365,2020-03-14,20000.0,14,0,Vinaphone,4,40781296,2020-01-30,Other Cities,18_to_22,Female,800.0,Saturday,Current
40782250,5537559525,2020-05-06,20000.0,12,0,Viettel,2,40782250,2018-07-31,Ha Noi,23_to_27,Female,400.0,Wednesday,Current
40782430,4478523840,2020-01-30,50000.0,15,0,Vietnamobile,4,40782430,2019-05-21,Ha Noi,18_to_22,Female,2000.0,Thursday,Current
40783829,5967084157,2020-06-17,20000.0,13,1,Mobifone,3,40783829,2018-02-27,Ho Chi Minh City,28_to_32,Male,600.0,Wednesday,Current
40786040,6202070767,2020-07-07,50000.0,13,0,Mobifone,3,40786040,2020-03-04,Ha Noi,28_to_32,Male,1500.0,Tuesday,Current
40786845,8383046327,2020-12-09,10000.0,12,0,Viettel,2,40786845,2018-01-20,Other Cities,23_to_27,Female,200.0,Wednesday,Current
40787586,6480100800,2020-07-29,50000.0,12,0,Viettel,2,40787586,2019-02-18,Ho Chi Minh City,33_to_37,Male,1000.0,Wednesday,Current
40788050,6855492360,2020-08-27,20000.0,12,0,Viettel,2,40788050,2019-09-26,Ho Chi Minh City,23_to_27,Female,400.0,Thursday,Current
40788532,6082983715,2020-06-26,100000.0,13,0,Mobifone,3,40788532,2018-02-01,Ho Chi Minh City,>37,Female,3000.0,Friday,Current
40788779,7724465918,2020-10-23,20000.0,12,0,Viettel,2,40788779,2020-03-19,Other Cities,28_to_32,Male,400.0,Friday,Current
40788835,5012618356,2020-03-11,20000.0,13,0,Mobifone,3,40788835,2018-01-31,Ho Chi Minh City,33_to_37,Male,600.0,Wednesday,Current
40789888,6111200260,2020-06-29,30000.0,14,0,Vinaphone,4,40789888,2019-10-08,Other Cities,unknown,Female,1200.0,Monday,Current
40790374,7633680549,2020-10-17,200000.0,12,1,Viettel,2,40790374,2018-01-13,Ha Noi,23_to_27,Male,4000.0,Saturday,Current
40793528,5118559338,2020-03-21,100000.0,13,1,Mobifone,3,40793528,2018-12-05,Ho Chi Minh City,18_to_22,Male,3000.0,Saturday,Current
40793821,8175195714,2020-11-29,20000.0,12,0,Viettel,2,40793821,2018-01-13,Other Cities,18_to_22,Male,400.0,Sunday,Current
40794083,7254911133,2020-09-22,10000.0,12,0,Viettel,2,40794083,2018-01-20,Ho Chi Minh City,28_to_32,Female,200.0,Tuesday,Current
40795552,6018898137,2020-06-21,50000.0,12,0,Viettel,2,40795552,2018-01-13,Other Cities,23_to_27,Female,1000.0,Sunday,Current
40802037,5443764213,2020-04-25,20000.0,12,0,Viettel,2,40802037,2018-01-20,Ha Noi,28_to_32,Male,400.0,Saturday,Current
40802283,4256058321,2020-01-10,50000.0,13,0,Mobifone,3,40802283,2019-04-28,Ho Chi Minh City,28_to_32,Male,1500.0,Friday,Current
40803401,6316673954,2020-07-16,100000.0,12,0,Viettel,2,40803401,2018-01-18,Ha Noi,33_to_37,Male,2000.0,Thursday,Current
40803430,4251979377,2020-01-10,200000.0,12,1,Viettel,2,40803430,2018-01-15,Ho Chi Minh City,28_to_32,Male,4000.0,Friday,Current
40806482,5389050022,2020-04-19,50000.0,12,0,Viettel,2,40806482,2018-01-15,Ho Chi Minh City,23_to_27,Male,1000.0,Sunday,Current
40807292,4406733803,2020-01-23,10000.0,15,0,Vietnamobile,4,40807292,2018-01-19,Ha Noi,23_to_27,Male,400.0,Thursday,Current
40808571,6611624081,2020-08-08,30000.0,12,0,Viettel,2,40808571,2018-02-27,Ho Chi Minh City,23_to_27,Male,600.0,Saturday,Current
40809817,7797164553,2020-10-28,10000.0,12,0,Viettel,2,40809817,2018-01-16,Ho Chi Minh City,28_to_32,Female,200.0,Wednesday,Current
40813484,5280774546,2020-04-07,20000.0,12,0,Viettel,2,40813484,2019-10-22,Ha Noi,23_to_27,Female,400.0,Tuesday,Current
40814550,8172158512,2020-11-24,10000.0,13,0,Mobifone,3,40814550,2019-06-02,Other Cities,>37,Male,300.0,Tuesday,Current
40817137,8690529857,2020-12-29,10000.0,12,0,Viettel,2,40817137,2018-06-30,Ha Noi,28_to_32,Female,200.0,Tuesday,Current
40817161,6002826193,2020-06-20,300000.0,14,1,Vinaphone,4,40817161,2018-01-20,Ha Noi,28_to_32,Male,12000.0,Saturday,Current
40817509,4668996081,2020-02-07,50000.0,13,0,Mobifone,3,40817509,2019-03-24,Ho Chi Minh City,28_to_32,Female,1500.0,Friday,Current
40817585,6043101115,2020-06-23,50000.0,13,1,Mobifone,3,40817585,2019-04-27,Other Cities,28_to_32,Female,1500.0,Tuesday,Current
40818261,5409211457,2020-04-21,10000.0,14,0,Vinaphone,4,40818261,2018-02-27,Ha Noi,28_to_32,Female,400.0,Tuesday,Current
40824751,5826649768,2020-06-04,100000.0,14,1,Vinaphone,4,40824751,2018-06-14,Other Cities,33_to_37,Male,4000.0,Thursday,Current
40825372,4950582163,2020-03-05,10000.0,13,0,Mobifone,3,40825372,2018-07-20,Unknown,33_to_37,Male,300.0,Thursday,Current
40827965,5170286819,2020-03-26,100000.0,13,0,Mobifone,3,40827965,2018-11-28,Ho Chi Minh City,unknown,Female,3000.0,Thursday,Current
40828017,8560554424,2020-12-21,20000.0,12,0,Viettel,2,40828017,2018-08-07,Ho Chi Minh City,23_to_27,Female,400.0,Monday,Current
40828219,7348288131,2020-09-28,100000.0,12,0,Viettel,2,40828219,2018-01-18,Other Cities,23_to_27,Male,2000.0,Monday,Current
40828293,5887656742,2020-06-10,50000.0,12,0,Viettel,2,40828293,2018-01-20,Other Cities,23_to_27,Female,1000.0,Wednesday,Current
40828943,7342945172,2020-09-27,30000.0,13,0,Mobifone,3,40828943,2020-08-25,Other Cities,unknown,Male,900.0,Sunday,Current
40833307,4401617887,2020-01-23,50000.0,13,0,Mobifone,3,40833307,2018-02-15,Ho Chi Minh City,unknown,Male,1500.0,Thursday,Current
40833342,6071111642,2020-06-26,10000.0,13,1,Mobifone,3,40833342,2018-01-19,Ho Chi Minh City,28_to_32,Male,300.0,Friday,Current
40834639,7881219253,2020-11-10,50000.0,13,0,Mobifone,3,40834639,2018-11-22,Ho Chi Minh City,23_to_27,Male,1500.0,Tuesday,Current
40835314,5704886460,2020-05-22,20000.0,12,0,Viettel,2,40835314,2019-02-27,Other Cities,18_to_22,Female,400.0,Friday,Current
40835323,5498670214,2020-05-01,50000.0,12,0,Viettel,2,40835323,2019-01-12,Ha Noi,28_to_32,Female,1000.0,Friday,Current
40835436,7303686133,2020-09-25,10000.0,13,0,Mobifone,3,40835436,2018-07-20,Other Cities,18_to_22,Female,300.0,Friday,Current
40836197,5391495610,2020-04-20,100000.0,12,0,Viettel,2,40836197,2018-07-02,Ha Noi,23_to_27,Female,2000.0,Monday,Current
40838458,5106239028,2020-03-20,100000.0,12,0,Viettel,2,40838458,2018-09-22,Other Cities,33_to_37,Male,2000.0,Friday,Current
40841065,7520209715,2020-10-11,10000.0,12,0,Viettel,2,40841065,2018-12-11,Other Cities,23_to_27,Female,200.0,Sunday,Current
40841312,5859031271,2020-06-07,30000.0,12,0,Viettel,2,40841312,2019-08-10,Ha Noi,23_to_27,Male,600.0,Sunday,Current
40841488,5782905514,2020-05-30,10000.0,12,0,Viettel,2,40841488,2019-09-26,Ho Chi Minh City,>37,Male,200.0,Saturday,Current
40843803,5497655010,2020-05-11,10000.0,12,0,Viettel,2,40843803,2019-05-19,Other Cities,23_to_27,Female,200.0,Monday,Current
40846488,6804737144,2020-08-23,100000.0,13,0,Mobifone,3,40846488,2018-04-27,Ho Chi Minh City,28_to_32,Female,3000.0,Sunday,Current
40849814,8686196697,2020-12-29,20000.0,12,1,Viettel,2,40849814,2019-11-10,Other Cities,23_to_27,Male,400.0,Tuesday,Current
40852822,6162128704,2020-07-03,20000.0,15,0,Vietnamobile,4,40852822,2018-01-22,Other Cities,unknown,Female,800.0,Friday,Current
40853102,5568609275,2020-05-09,10000.0,12,0,Viettel,2,40853102,2018-01-26,Ho Chi Minh City,23_to_27,Male,200.0,Saturday,Current
40853952,5103015329,2020-03-20,10000.0,13,0,Mobifone,3,40853952,2018-02-12,Other Cities,23_to_27,Male,300.0,Friday,Current
40855075,6465472872,2020-07-28,10000.0,13,0,Mobifone,3,40855075,2018-01-22,Ho Chi Minh City,23_to_27,Male,300.0,Tuesday,Current
40855331,8272003280,2020-12-01,20000.0,15,0,Vietnamobile,4,40855331,2019-05-07,Other Cities,23_to_27,Male,800.0,Tuesday,Current
40856868,5396622993,2020-04-20,20000.0,13,0,Mobifone,3,40856868,2019-10-01,Other Cities,28_to_32,Male,600.0,Monday,Current
40859569,6715136315,2020-08-16,10000.0,12,0,Viettel,2,40859569,2018-01-23,Unknown,28_to_32,Male,200.0,Sunday,Current
40864205,4809133869,2020-02-18,30000.0,13,0,Mobifone,3,40864205,2020-02-11,Ho Chi Minh City,28_to_32,Male,900.0,Tuesday,New
40874836,7194001580,2020-09-19,100000.0,12,0,Viettel,2,40874836,2020-03-29,Other Cities,28_to_32,Male,2000.0,Saturday,Current
40875574,6956548541,2020-09-05,20000.0,12,0,Viettel,2,40875574,2019-01-22,Other Cities,18_to_22,Male,400.0,Saturday,Current
40878820,6100704287,2020-06-28,20000.0,13,0,Mobifone,3,40878820,2019-07-11,Ho Chi Minh City,23_to_27,Male,600.0,Sunday,Current
40881022,6488127456,2020-07-30,50000.0,13,0,Mobifone,3,40881022,2019-08-27,Other Cities,23_to_27,Female,1500.0,Thursday,Current
40882267,7023154558,2020-09-09,20000.0,13,0,Mobifone,3,40882267,2018-02-07,Ho Chi Minh City,>37,Female,600.0,Wednesday,Current
40884638,5918559418,2020-06-13,10000.0,12,0,Viettel,2,40884638,2018-04-21,Other Cities,unknown,Female,200.0,Saturday,Current
40885358,4456278307,2020-01-28,50000.0,12,0,Viettel,2,40885358,2018-12-19,Unknown,28_to_32,Female,1000.0,Tuesday,Current
40886830,6589847280,2020-08-30,20000.0,12,0,Viettel,2,40886830,2018-01-26,Other Cities,unknown,Male,400.0,Sunday,Current
40892820,8559223875,2020-12-21,50000.0,14,0,Vinaphone,4,40892820,2019-09-27,Ha Noi,28_to_32,Male,2000.0,Monday,Current
40896503,4664252502,2020-02-07,10000.0,15,0,Vietnamobile,4,40896503,2018-05-31,Ho Chi Minh City,23_to_27,Male,400.0,Friday,Current
40897082,7939555024,2020-11-07,10000.0,13,0,Mobifone,3,40897082,2019-03-14,Other Cities,unknown,Male,300.0,Saturday,Current
40897702,5733226697,2020-05-25,10000.0,12,0,Viettel,2,40897702,2018-01-26,Other Cities,23_to_27,Female,200.0,Monday,Current
40898689,5344151915,2020-04-14,10000.0,14,0,Vinaphone,4,40898689,2018-01-31,Ho Chi Minh City,23_to_27,Male,400.0,Tuesday,Current
40899479,7704318969,2020-10-21,50000.0,12,0,Viettel,2,40899479,2018-01-26,Other Cities,28_to_32,Male,1000.0,Wednesday,Current
40899611,6122531741,2020-06-30,20000.0,12,0,Viettel,2,40899611,2019-12-28,Other Cities,unknown,Female,400.0,Tuesday,Current
40902257,4988453566,2020-03-09,50000.0,12,0,Viettel,2,40902257,2018-01-27,Other Cities,28_to_32,Male,1000.0,Monday,Current
40903757,7763887206,2020-10-28,200000.0,14,1,Vinaphone,4,40903757,2018-04-06,Ho Chi Minh City,23_to_27,Male,8000.0,Wednesday,Current
40904977,7393151167,2020-10-01,20000.0,13,0,Mobifone,3,40904977,2019-01-03,Ho Chi Minh City,>37,Male,600.0,Thursday,Current
40907562,4284428657,2020-01-13,20000.0,14,0,Vinaphone,4,40907562,2018-01-29,Ho Chi Minh City,33_to_37,Male,800.0,Monday,Current
40912285,6493960475,2020-07-30,100000.0,13,0,Mobifone,3,40912285,2019-08-30,Other Cities,23_to_27,Male,3000.0,Thursday,Current
40913300,7149017849,2020-09-16,10000.0,13,0,Mobifone,3,40913300,2018-01-29,Other Cities,23_to_27,Male,300.0,Wednesday,Current
40914676,4214530856,2020-01-06,50000.0,12,0,Viettel,2,40914676,2019-10-13,Ho Chi Minh City,23_to_27,Female,1000.0,Monday,Current
40914832,6571191331,2020-08-04,10000.0,15,0,Vietnamobile,4,40914832,2018-01-30,Unknown,unknown,Female,400.0,Tuesday,Current
40916657,5502044545,2020-05-02,10000.0,14,0,Vinaphone,4,40916657,2019-05-08,Ho Chi Minh City,18_to_22,Male,400.0,Saturday,Current
40922104,5108574541,2020-03-20,50000.0,12,0,Viettel,2,40922104,2018-02-28,Ho Chi Minh City,23_to_27,Female,1000.0,Friday,Current
40922480,6469746893,2020-07-29,20000.0,13,1,Mobifone,3,40922480,2018-02-23,Ho Chi Minh City,33_to_37,Male,600.0,Wednesday,Current
40923668,7776170523,2020-10-27,200000.0,13,0,Mobifone,3,40923668,2018-01-30,Other Cities,28_to_32,Male,6000.0,Tuesday,Current
40924051,6662984272,2020-08-12,100000.0,13,1,Mobifone,3,40924051,2018-02-08,Ho Chi Minh City,>37,Male,3000.0,Wednesday,Current
40927793,7203116529,2020-09-19,10000.0,12,0,Viettel,2,40927793,2018-05-08,Ha Noi,23_to_27,Male,200.0,Saturday,Current
40928571,6003610740,2020-06-20,200000.0,12,1,Viettel,2,40928571,2018-02-05,Ha Noi,18_to_22,Male,4000.0,Saturday,Current
40929756,5048127713,2020-03-15,10000.0,12,0,Viettel,2,40929756,2018-01-31,Ho Chi Minh City,23_to_27,Female,200.0,Sunday,Current
40930875,5940094504,2020-06-15,30000.0,13,0,Mobifone,3,40930875,2018-06-30,Ho Chi Minh City,33_to_37,Female,900.0,Monday,Current
40931603,6354458065,2020-07-19,20000.0,12,0,Viettel,2,40931603,2018-02-05,Other Cities,23_to_27,Male,400.0,Sunday,Current
